province,watershed,site_name,monitor_time,water_quality_class,water_temperature,ph_value,dissolved_oxygen,conductivity,turbidity,permanganate_index,ammonia_nitrogen,total_phosphorus,total_nitrogen,chlorophyll_a,algae_density,site_status,longitude,latitude,formatted_address,match_level
湖北省,长江流域,隔河岩水库坝上,2023-01-04 12:16:00,Ⅰ,12.8,7.82,8.21,248.8,1.2,0.42,0.025,0.009,1.99,0.006,842150,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,咸宁湖心,2023-01-04 12:16:00,Ⅲ,7.4,8.13,11.08,341.9,3.7,4.11,0.025,0.028,1.09,0.002,1880696,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,隔河岩水库坝上,2023-01-04 16:17:00,Ⅰ,13.2,7.84,8.35,248.8,1.2,0.69,0.025,0.007,2.01,0.006,844078,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,咸宁湖心,2023-01-04 16:17:00,Ⅲ,8.2,8.19,11.29,348.3,3.7,3.95,0.025,0.026,1.03,0.001,1580236,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,隔河岩水库坝上,2023-01-04 20:18:00,Ⅰ,13.3,7.84,8.28,248.1,1.2,0.64,0.025,0.007,2.02,0.007,841203,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,咸宁湖心,2023-01-04 20:18:00,Ⅲ,8.6,8.24,11.6,352,3.9,4.12,0.025,0.027,0.99,0.002,2266406,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,咸宁湖心,2023-01-05 00:18:00,Ⅲ,9.1,8.21,11.26,355.8,3.1,3.96,0.025,0.027,1.13,0.002,2314385,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,隔河岩水库坝上,2023-01-05 00:18:00,Ⅰ,13.2,7.82,8.18,248.9,1.2,0.43,0.025,0.007,2.02,0.006,841989,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,隔河岩水库坝上,2023-01-05 04:19:00,Ⅰ,13.2,7.8,8,248.9,1.1,0.43,0.025,0.007,2.02,0.005,841376,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,咸宁湖心,2023-01-05 04:19:00,Ⅲ,9,8.23,11.4,354.6,3.3,4.09,0.025,0.027,1.16,0.003,2462874,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,隔河岩水库坝上,2023-01-05 08:20:00,Ⅰ,13.1,7.8,8.02,248.9,1.2,0.4,0.025,0.006,2,0.006,837941,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,咸宁湖心,2023-01-05 08:20:00,Ⅲ,8.9,8.22,11.38,352.6,3.4,4.14,0.025,0.027,1.06,0.002,2320434,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,隔河岩水库坝上,2023-01-05 12:20:00,Ⅰ,13.1,7.81,8.09,248.7,1.2,0.48,0.025,0.01,1.99,0.006,841038,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,咸宁湖心,2023-01-05 12:20:00,Ⅲ,8.3,8.21,11.56,349.8,3.7,4.13,0.025,0.026,1.04,0.002,2026576,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,隔河岩水库坝上,2023-01-05 16:21:00,Ⅰ,13.4,7.82,8.15,246.8,1.2,0.41,0.025,0.008,1.98,0.006,826561,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,咸宁湖心,2023-01-05 16:21:00,Ⅲ,8.6,8.26,11.85,352.6,3.6,3.98,0.025,0.028,1.14,0.002,1652106,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,隔河岩水库坝上,2023-01-05 20:22:00,Ⅰ,13.4,7.81,8.12,248.4,1.2,0.49,0.025,0.007,2,0.007,836058,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,咸宁湖心,2023-01-05 20:22:00,Ⅲ,9.3,8.3,12,357.4,3.4,4.16,0.025,0.027,1.07,0.002,1941814,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,隔河岩水库坝上,2023-01-06 00:22:00,Ⅰ,13.1,7.8,7.99,248.7,1.2,0.69,0.025,0.007,2,0.005,844109,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,咸宁湖心,2023-01-06 00:22:00,Ⅲ,9.1,8.3,11.97,354.8,3.5,4.12,0.025,0.028,1.12,0.003,2239869,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,隔河岩水库坝上,2023-01-06 04:23:00,Ⅰ,12.8,7.79,7.96,250,1.1,0.69,0.025,0.007,2.02,0.005,857766,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,咸宁湖心,2023-01-06 04:23:00,Ⅲ,9.2,8.31,11.9,355,3.4,4.1,0.025,0.028,1.14,0.003,2430171,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,隔河岩水库坝上,2023-01-06 08:24:00,Ⅰ,12.6,7.8,8.03,250.3,1.2,0.62,0.025,0.007,2.02,0.006,857217,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,咸宁湖心,2023-01-06 08:24:00,Ⅲ,9,8.29,11.87,353.9,3.4,4.21,0.025,0.028,1.05,0.003,2828845,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,咸宁湖心,2023-01-06 12:25:00,Ⅲ,8.5,8.24,11.59,351.7,3.6,4.33,0.025,0.025,1.04,0.003,2183409,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,隔河岩水库坝上,2023-01-06 12:25:00,Ⅰ,12.6,7.8,8.09,250.3,1.2,0.54,0.025,0.01,2,0.006,854832,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,隔河岩水库坝上,2023-01-06 16:25:00,Ⅰ,14.4,7.83,8.3,248.9,1.2,0.66,0.025,0.008,2.02,0.004,835849,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,咸宁湖心,2023-01-06 16:25:00,Ⅲ,9.3,8.37,12.54,322.3,3.5,4.09,0.025,0.028,1.16,0.002,3514495,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,隔河岩水库坝上,2023-01-06 20:26:00,Ⅰ,14.8,7.84,8.28,245.1,1.2,0.46,0.025,0.007,1.97,0.007,893922,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,咸宁湖心,2023-01-06 20:26:00,Ⅲ,9.3,8.37,12.54,322.3,3.5,4.33,0.025,0.028,0.92,0.002,3514495,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,隔河岩水库坝上,2023-01-07 00:27:00,Ⅰ,13.4,7.84,8.33,247.7,1.2,0.47,0.025,0.007,2.08,0.007,851942,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,咸宁湖心,2023-01-07 00:27:00,Ⅲ,9.4,8.37,12.16,320.4,3.4,4.29,0.025,0.028,1.08,0.003,2976828,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,隔河岩水库坝上,2023-01-07 04:27:00,Ⅰ,13.1,7.83,8.23,248.5,1.2,0.33,0.025,0.006,2,0.006,849597,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,咸宁湖心,2023-01-07 04:27:00,Ⅲ,8.8,8.29,12.11,319,4,4.29,0.025,0.029,1.07,0.002,2408885,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,隔河岩水库坝上,2023-01-07 08:28:00,Ⅰ,12.9,7.81,8.07,249.3,1.2,0.25,0.025,0.006,2,0.006,855865,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,咸宁湖心,2023-01-07 08:28:00,Ⅲ,8.6,8.28,11.94,317.4,4.1,4.3,0.025,0.029,0.98,0.002,2341984,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,隔河岩水库坝上,2023-01-07 12:29:00,Ⅰ,12.7,7.81,8.08,249.8,1.2,0.78,0.025,0.01,2,0.007,851829,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,咸宁湖心,2023-01-07 12:29:00,Ⅲ,9.3,8.36,12.35,320.6,3.7,4.21,0.025,0.026,0.93,0.002,2801941,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,隔河岩水库坝上,2023-01-07 16:30:00,Ⅰ,14.5,7.83,8.27,248.9,1.2,0.7,0.025,0.008,2.01,0.005,840700,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,咸宁湖心,2023-01-07 16:30:00,Ⅲ,10.5,8.43,12.75,330.7,4,4.14,0.025,0.025,0.94,0.002,3354000,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,咸宁湖心,2023-01-07 20:30:00,Ⅲ,10.8,8.41,12.56,332.1,3.9,4.26,0.025,0.025,1.04,0.003,2418426,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,隔河岩水库坝上,2023-01-07 20:30:00,Ⅰ,14.9,7.84,8.31,244.8,1.2,0.65,0.025,0.007,1.99,0.007,900844,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,隔河岩水库坝上,2023-01-08 00:31:00,Ⅰ,13.4,7.85,8.34,247.1,1.2,0.47,0.025,0.006,2.04,0.008,866897,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,咸宁湖心,2023-01-08 00:31:00,Ⅲ,10.2,8.42,12.51,328.4,3.9,4.33,0.025,0.026,1.09,0.003,2989787,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,隔河岩水库坝上,2023-01-08 04:32:00,Ⅰ,13.1,7.83,8.26,248,1.1,0.5,0.025,0.007,1.99,0.006,859515,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,咸宁湖心,2023-01-08 04:32:00,Ⅲ,9.5,8.38,12.56,324,4.1,4.33,0.025,0.027,1.07,0.003,2861892,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,隔河岩水库坝上,2023-01-08 08:32:00,Ⅰ,12.9,7.84,8.3,248.9,1.2,0.7,0.025,0.006,1.98,0.008,863923,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,咸宁湖心,2023-01-08 08:32:00,Ⅲ,9.1,8.3,12.06,321.3,4.5,4.36,0.025,0.028,0.98,0.002,2324597,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,隔河岩水库坝上,2023-01-08 12:33:00,Ⅱ,12.7,7.81,8.1,249.6,1.3,0.87,0.025,0.01,1.99,0.009,858957,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,咸宁湖心,2023-01-08 12:33:00,Ⅲ,10.1,8.4,12.45,328.1,4.2,4.19,0.025,0.025,0.93,0.002,2056947,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,隔河岩水库坝上,2023-01-08 16:34:00,Ⅰ,14.5,7.81,8.76,250.3,1.1,0.5,0.025,0.007,1.91,0.005,845294,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,咸宁湖心,2023-01-08 16:34:00,Ⅲ,10.9,8.49,13.23,334.5,4,4.18,0.025,0.025,1.06,0.003,2588392,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,隔河岩水库坝上,2023-01-08 20:35:00,Ⅰ,15,7.83,8.45,243,1.1,0.55,0.025,0.007,2,0.007,935687,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,咸宁湖心,2023-01-08 20:35:00,Ⅲ,11.1,8.49,13.12,335.1,4,4.54,0.025,0.028,1.03,0.004,2918104,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,隔河岩水库坝上,2023-01-09 00:35:00,Ⅰ,13.5,7.85,8.58,245.8,1.2,0.44,0.025,0.006,2,0.008,877102,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,咸宁湖心,2023-01-09 00:35:00,Ⅲ,10.6,8.46,13,331.1,4.1,4.47,0.025,0.027,1.08,0.004,3346542,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,咸宁湖心,2023-01-09 04:36:00,Ⅲ,10.3,8.45,12.86,328.6,4,4.47,0.025,0.028,1.07,0.004,3774559,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,隔河岩水库坝上,2023-01-09 04:36:00,Ⅰ,13.1,7.8,8.21,246.5,1.1,0.42,0.025,0.007,2.04,0.007,859100,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,隔河岩水库坝上,2023-01-09 08:37:00,Ⅰ,12.9,7.82,8.23,247.3,1.1,0.81,0.025,0.007,2.02,0.008,863074,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,咸宁湖心,2023-01-09 08:37:00,Ⅲ,10.3,8.45,12.86,328.6,4,4.34,0.025,0.028,1,0.004,3774559,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,隔河岩水库坝上,2023-01-09 12:37:00,Ⅱ,12.9,7.81,8.18,247.1,1.2,0.69,0.025,0.011,2.02,0.008,853129,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,咸宁湖心,2023-01-09 12:37:00,Ⅲ,10.3,8.45,12.86,328.6,4,4.34,0.025,0.028,1,0.004,3774559,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,隔河岩水库坝上,2023-01-09 16:38:00,Ⅰ,14.3,7.84,8.4,244.9,1.2,0.48,0.025,0.008,2.04,0.008,880409,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,咸宁湖心,2023-01-09 16:38:00,Ⅲ,11,8.49,13.67,336.9,4.1,4.29,0.025,0.026,1.08,0.002,2481345,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,隔河岩水库坝上,2023-01-09 20:39:00,Ⅰ,14.4,7.86,8.47,243.9,1.2,0.7,0.025,0.007,2.03,0.009,908697,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,咸宁湖心,2023-01-09 20:39:00,Ⅲ,11,8.53,13.52,335,4.2,4.41,0.025,0.027,1.01,0.004,3089652,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,隔河岩水库坝上,2023-01-10 00:39:00,Ⅰ,13.4,7.85,8.4,246.1,1.2,0.68,0.025,0.008,1.98,0.011,886128,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,咸宁湖心,2023-01-10 00:39:00,Ⅲ,10.4,8.48,13.52,330.6,4.6,4.51,0.025,0.027,1.09,0.003,3017390,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,隔河岩水库坝上,2023-01-10 04:40:00,Ⅰ,13,7.82,8.26,246.6,1.1,0.47,0.025,0.008,2,0.008,867170,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,咸宁湖心,2023-01-10 04:40:00,Ⅲ,10.1,8.43,13.06,328.9,5.7,4.51,0.025,0.028,1.06,0.003,2736494,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,隔河岩水库坝上,2023-01-10 08:41:00,Ⅰ,12.8,7.82,8.22,247.3,1.1,0.52,0.025,0.007,1.98,0.008,866938,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,咸宁湖心,2023-01-10 08:41:00,Ⅲ,10,8.39,12.67,327.7,6.4,4.43,0.025,0.028,0.93,0.003,2584449,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,咸宁湖心,2023-01-10 12:42:00,Ⅲ,10.2,8.44,13.08,329.4,7,4.24,0.025,0.027,0.84,0.002,2782076,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,隔河岩水库坝上,2023-01-10 12:42:00,Ⅱ,12.7,7.82,8.2,247.4,1.2,0.48,0.025,0.01,2.03,0.007,857014,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,隔河岩水库坝上,2023-01-10 16:42:00,Ⅰ,13.9,7.84,8.4,246.1,1.2,0.47,0.025,0.008,1.98,0.007,865350,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,咸宁湖心,2023-01-10 16:42:00,Ⅲ,11.1,8.5,13.17,336,5.6,4.27,0.025,0.029,1.04,0.003,2666591,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,隔河岩水库坝上,2023-01-10 17:31:00,Ⅰ,13.9,7.87,8.61,244.5,1.3,0.47,0.025,0.008,1.98,0.008,885037,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,咸宁湖心,2023-01-10 17:31:00,Ⅲ,11.1,8.5,13.17,336,5.6,4.48,0.025,0.028,1.04,0.003,2666591,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,隔河岩水库坝上,2023-01-10 21:32:00,Ⅰ,13,7.85,8.38,246.4,1.2,0.6,0.025,0.008,2.04,0.008,873504,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,咸宁湖心,2023-01-10 21:32:00,Ⅲ,10.7,8.49,13.35,333.9,5.7,4.56,0.025,0.028,1.04,0.003,2602986,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,隔河岩水库坝上,2023-01-11 01:33:00,Ⅰ,12.7,7.82,8.16,247.7,1.1,0.41,0.025,0.007,2,0.007,863501,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,咸宁湖心,2023-01-11 01:33:00,Ⅲ,10.3,8.42,12.99,330.4,7.4,4.56,0.025,0.032,0.99,0.002,2705653,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,隔河岩水库坝上,2023-01-11 05:33:00,Ⅰ,12.6,7.81,8.13,247.9,1.2,0.43,0.025,0.008,2,0.007,863947,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,咸宁湖心,2023-01-11 05:33:00,Ⅲ,10,8.38,12.57,328.7,7.1,4.31,0.025,0.029,0.88,0.002,2449039,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,隔河岩水库坝上,2023-01-11 09:34:00,Ⅰ,12.5,7.82,8.18,247.2,1.2,0.6,0.025,0.007,1.99,0.01,848138,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,咸宁湖心,2023-01-11 09:34:00,Ⅲ,10,8.38,12.57,328.7,7.1,4.31,0.025,0.029,0.88,0.002,2449039,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,隔河岩水库坝上,2023-01-11 13:35:00,Ⅰ,13.6,7.84,8.34,246.2,1.2,0.86,0.025,0.009,2,0.007,862833,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,咸宁湖心,2023-01-11 13:35:00,Ⅲ,10,8.38,12.57,328.7,7.1,4.31,0.025,0.029,0.88,0.002,2449039,正常,114.304569,30.593354,湖北省武汉市,市
湖北省,长江流域,咸宁湖心,2023-01-11 17:36:00,Ⅲ,11.6,8.47,12.87,339.8,6.6,4.38,0.025,0.027,0.99,0.003,2314335,正常,114.304569,30.593354,湖北省武汉市,市
